DP Name,Region Name,Channel Code,1,2,3,4,5,6,7,8,9,10,11,12
Shampoo La'petal Inno 1 - 630ml,Miền Bắc,GT0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
Shampoo La'petal Inno 2 - 630ml,Miền Bắc,GT0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
Shampoo La'petal Inno 3 - 630ml,Miền Bắc,GT0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
Conditioner La'patal Inno 1 - 630ml,Miền Bắc,GT0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
Shampoo La'petal Antidruff 630ml,Miền Bắc,GT0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
Cleanser La'petal Inno 1 - 150gr,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Cleanser La'petal Inno 2 - 150gr,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Cleanser La'petal Inno 3 - 150gr,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da thường & khô 500ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da nhờn & mụn 500ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da khô lá trầu không & cây phục sinh 500ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da thường lá trầu không & nụ tầm xuân 6ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Hand wash La'petal 250ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 6ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da thường lá trầu không & nụ tầm xuân 250ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 500ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Bộ sữa tắm capsule V1,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Bộ sữa tắm capsule V2,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Bộ sữa tắm capsule V3,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Bộ sữa tắm capsule V4,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Bộ sữa tắm capsule V5,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Shampoo La'petal Inno 1 - 6ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Shampoo La'petal Inno 1 - 630ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Shampoo La'petal Inno 2 - 630ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Shampoo La'petal Inno 3 - 630ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Conditioner La'patal Inno 1 - 630ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Shampoo La'petal Antidruff 630ml,Miền Trung,GT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Cleanser La'petal Inno 1 - 150gr,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Cleanser La'petal Inno 2 - 150gr,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Cleanser La'petal Inno 3 - 150gr,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da thường & khô 500ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da nhờn & mụn 500ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da khô lá trầu không & cây phục sinh 500ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da thường lá trầu không & nụ tầm xuân 6ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Hand wash La'petal 250ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 6ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da thường lá trầu không & nụ tầm xuân 250ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 500ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Bộ sữa tắm capsule V1,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Bộ sữa tắm capsule V2,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Bộ sữa tắm capsule V3,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Bộ sữa tắm capsule V4,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Bộ sữa tắm capsule V5,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Shampoo La'petal Inno 1 - 6ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Shampoo La'petal Inno 1 - 630ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Shampoo La'petal Inno 2 - 630ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Shampoo La'petal Inno 3 - 630ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Conditioner La'patal Inno 1 - 630ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Shampoo La'petal Antidruff 630ml,Miền Trung,NETCO_C1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Cleanser La'petal Inno 1 - 150gr,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Cleanser La'petal Inno 2 - 150gr,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Cleanser La'petal Inno 3 - 150gr,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da thường & khô 500ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da nhờn & mụn 500ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da khô lá trầu không & cây phục sinh 500ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da thường lá trầu không & nụ tầm xuân 6ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Hand wash La'petal 250ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 6ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da thường lá trầu không & nụ tầm xuân 250ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 500ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Bộ sữa tắm capsule V1,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Bộ sữa tắm capsule V2,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Bộ sữa tắm capsule V3,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Bộ sữa tắm capsule V4,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Bộ sữa tắm capsule V5,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Shampoo La'petal Inno 1 - 6ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Shampoo La'petal Inno 1 - 630ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Shampoo La'petal Inno 2 - 630ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Shampoo La'petal Inno 3 - 630ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Conditioner La'patal Inno 1 - 630ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Shampoo La'petal Antidruff 630ml,HCM,NETCO_C1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Cleanser La'petal Inno 1 - 150gr,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Cleanser La'petal Inno 2 - 150gr,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Cleanser La'petal Inno 3 - 150gr,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da thường & khô 500ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da nhờn & mụn 500ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da khô lá trầu không & cây phục sinh 500ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da thường lá trầu không & nụ tầm xuân 6ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Hand wash La'petal 250ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 6ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da thường lá trầu không & nụ tầm xuân 250ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 500ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Bộ sữa tắm capsule V1,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Bộ sữa tắm capsule V2,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Bộ sữa tắm capsule V3,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Bộ sữa tắm capsule V4,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Bộ sữa tắm capsule V5,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Shampoo La'petal Inno 1 - 6ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Shampoo La'petal Inno 1 - 630ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Shampoo La'petal Inno 2 - 630ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Shampoo La'petal Inno 3 - 630ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Conditioner La'patal Inno 1 - 630ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Shampoo La'petal Antidruff 630ml,Miền Đông,NETCO_C1,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Cleanser La'petal Inno 1 - 150gr,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Cleanser La'petal Inno 2 - 150gr,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Cleanser La'petal Inno 3 - 150gr,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da thường & khô 500ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da nhờn & mụn 500ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da khô lá trầu không & cây phục sinh 500ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da thường lá trầu không & nụ tầm xuân 6ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Hand wash La'petal 250ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 6ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da thường lá trầu không & nụ tầm xuân 250ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Body Care La'petal da dầu & mụn lá trầu không & kim ngân hoa 500ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Bộ sữa tắm capsule V1,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Bộ sữa tắm capsule V2,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Bộ sữa tắm capsule V3,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Bộ sữa tắm capsule V4,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Bộ sữa tắm capsule V5,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Shampoo La'petal Inno 1 - 6ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Shampoo La'petal Inno 1 - 630ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Shampoo La'petal Inno 2 - 630ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Shampoo La'petal Inno 3 - 630ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Conditioner La'patal Inno 1 - 630ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Shampoo La'petal Antidruff 630ml,Miền Tây,NETCO_C1,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Instant Cereals B'fast Dinh Dưỡng 25gr,HCM,KA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Granules Chinsu ngọt tôm thơm thịt 900gr KM ĐN 900ml,HCM,GT0,,,,,0.215922814713065,0.215922814713065,0.215922814713065,0.215922814713065,0.215922814713065,0.215922814713065,0.215922814713065,0.215922814713065
Granules Chinsu ngọt tôm thơm thịt 900gr KM ĐN 900ml,Miền Đông,GT0,,,,,0.3717732542893307,0.3717732542893307,0.3717732542893307,0.3717732542893307,0.3717732542893307,0.3717732542893307,0.3717732542893307,0.3717732542893307
Granules Chinsu ngọt tôm thơm thịt 900gr KM ĐN 900ml,Miền Tây,GT0,,,,,0.4123039309976043,0.4123039309976043,0.4123039309976043,0.4123039309976043,0.4123039309976043,0.4123039309976043,0.4123039309976043,0.4123039309976043
Granules Chinsu ngọt tôm thơm thịt 900gr KM ĐN 800ml,Miền Bắc,GT0,,,,,0.7222222222222223,0.7222222222222223,0.7222222222222223,0.7222222222222223,0.7222222222222223,0.7222222222222223,0.7222222222222223,0.7222222222222223
Granules Chinsu ngọt tôm thơm thịt 900gr KM ĐN 800ml,Miền Trung,GT0,,,,,0.2777777777777777,0.2777777777777777,0.2777777777777777,0.2777777777777777,0.2777777777777777,0.2777777777777777,0.2777777777777777,0.2777777777777777
Fish Sauces Nam Ngư cao cấp 900ml,Miền Tây,GT0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Chilli Sauces Chinsu Professional 450gr,HCM,KA0,,,,,,,,,,0.5,0.5,0.5
Chilli Sauces Chinsu Professional 450gr,Miền Bắc,KA0,,,,,,,,,,0.5,0.5,0.5
Fish Sauces Nam Ngư Siêu tiết kiệm 1.8L,Miền Tây,GT0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fish Sauces Nam Ngư me tươi Nam Bộ 200ml,HCM,GT0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fish Sauces Nam Ngư me tươi Nam Bộ 200ml,Miền Đông,GT0,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
Fish Sauces Nam Ngư me tươi Nam Bộ 200ml,Miền Tây,GT0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Fish Sauces Nam Ngư me tươi Nam Bộ 200ml,Miền Trung,GT0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
HN Premium_Thay thế hầm xương. 202407,HCM,GT0,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
HN Premium_Thay thế hầm xương. 202407,Miền Đông,GT0,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
HN Premium_Thay thế hầm xương. 202407,Miền Tây,GT0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
HN Premium_Thay thế hầm xương. 202407,Miền Trung,GT0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
HN Premium_Thay thế hầm xương. 202407,Miền Bắc,GT0,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
HN Premium_Thay thế hầm xương. 202407,HCM,MT0,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
HN Premium_Thay thế hầm xương. 202407,Miền Đông,MT0,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
HN Premium_Thay thế hầm xương. 202407,Miền Tây,MT0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
HN Premium_Thay thế hầm xương. 202407,Miền Trung,MT0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
HN Premium_Thay thế hầm xương. 202407,Miền Bắc,MT0,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
Tiêu đen xay 45g,HCM,GT0,0.0412,0.029853617919526267,0.038587340208338865,0.03858734020833886,0.03858734020833885,0.03858734020833886,0.03858734020833886,0.03858734020833886,0.03858734020833886,0.038587340208338865,0.03858734020833886,0.03858734020833886
Tiêu đen xay 45g,Miền Đông,GT0,0.13999999999999999,0.05446792719103424,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462326,0.06419020666462327,0.06419020666462327,0.06419020666462327
Tiêu đen xay 45g,Miền Tây,GT0,0.11,0.28588602209248454,0.23474126471471835,0.23474126471471835,0.23474126471471832,0.23474126471471835,0.23474126471471837,0.23474126471471837,0.23474126471471835,0.23474126471471835,0.23474126471471835,0.23474126471471835
Tiêu đen xay 45g,Miền Trung,GT0,0.13880000000000006,0.07627064706924926,0.09543194824006433,0.09543194824006435,0.09543194824006433,0.09543194824006435,0.09543194824006433,0.09543194824006435,0.09543194824006433,0.09543194824006433,0.09543194824006435,0.09543194824006435
Tiêu đen xay 45g,Miền Bắc,GT0,0.57,0.5535217857277056,0.5670492401722552,0.5670492401722552,0.5670492401722551,0.5670492401722552,0.5670492401722551,0.5670492401722552,0.5670492401722551,0.5670492401722552,0.5670492401722552,0.5670492401722552
Tiêu trắng xay 45g,HCM,GT0,0.0412,0.004126169158122303,0.001158073548613321,0.0011580735486133203,0.00115807354861332,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133203,0.0011580735486133207,0.0011580735486133205,0.0011580735486133203
Tiêu trắng xay 45g,Miền Đông,GT0,0.14,0.014943423437524018,0.00419410420308608,0.004194104203086078,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.004194104203086079
Tiêu trắng xay 45g,Miền Tây,GT0,0.11,0.347460168618699,0.3039071156453674,0.3039071156453674,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453673
Tiêu trắng xay 45g,Miền Trung,GT0,0.13880000000000003,0.014303661789963094,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473203,0.004014545146473202
Tiêu trắng xay 45g,Miền Bắc,GT0,0.57,0.6191665769956916,0.6867261614564601,0.68672616145646,0.68672616145646,0.68672616145646,0.6867261614564601,0.6867261614564601,0.6867261614564599,0.6867261614564603,0.6867261614564601,0.68672616145646
Ớt không cay 90g,HCM,GT0,0.041199999999999994,0.004126169158122303,0.0011580735486133207,0.0011580735486133205,0.0011580735486133207,0.0011580735486133205,0.0011580735486133205,0.0011580735486133203,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205
Ớt không cay 90g,Miền Đông,GT0,0.13999999999999999,0.014943423437524018,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.00419410420308608,0.00419410420308608,0.004194104203086079,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.00419410420308608
Ớt không cay 90g,Miền Tây,GT0,0.10999999999999999,0.34746016861869894,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453673,0.3039071156453673,0.30390711564536727,0.3039071156453673,0.3039071156453673,0.3039071156453674
Ớt không cay 90g,Miền Trung,GT0,0.13880000000000003,0.014303661789963094,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473202,0.004014545146473202,0.004014545146473204,0.004014545146473202,0.004014545146473203
Ớt không cay 90g,Miền Bắc,GT0,0.5700000000000001,0.6191665769956916,0.6867261614564601,0.68672616145646,0.6867261614564601,0.68672616145646,0.68672616145646,0.6867261614564599,0.68672616145646,0.6867261614564601,0.68672616145646,0.6867261614564601
Tỏi bột 60g,HCM,GT0,0.0412,0.004126169158122303,0.0011580735486133207,0.0011580735486133203,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133203,0.0011580735486133207,0.0011580735486133205,0.0011580735486133205
Tỏi bột 60g,Miền Đông,GT0,0.13999999999999999,0.014943423437524016,0.00419410420308608,0.004194104203086079,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.004194104203086078,0.00419410420308608,0.004194104203086079,0.00419410420308608
